,CustomerID,Title,FirstName,MiddleName,LastName,Suffix,AddressLine1,AddressLine2,City,StateProvinceName,CountryRegionName,PostalCode,PhoneNumber,Education,Occupation,Gender,MaritalStatus,HomeOwnerFlag,NumberCarsOwned,NumberChildrenAtHome,TotalChildren,YearlyIncome
147,25021,NULL,Edwin,K,Sharma,NULL,20 Chestnut Ave,NULL,Coffs Harbour,New South Wales,Australia,2450,1 (11) 500 555-0126,Partial High School,Skilled Manual,M,M,1,2,0,2,52627
148,15982,NULL,Jose,NULL,Evans,NULL,2922 Vista Way,NULL,Beverly Hills,California,United States,90210,959-555-0164,Partial College,Manual,M,M,1,1,0,2,26331
149,19088,NULL,Rafael,L,Kumar,NULL,5405 Glenellen Court,NULL,Cranbourne,Victoria,Australia,3977,1 (11) 500 555-0197,Bachelors,Manual,M,S,0,1,0,0,27908
150,19331,NULL,Jessie,F,Hu,NULL,Hochstr 8777,NULL,Berlin,Hamburg,Germany,14111,1 (11) 500 555-0193,High School,Skilled Manual,M,S,0,1,0,0,56751
151,16587,NULL,Zachary,NULL,Martinez,NULL,Herzogstr 4662,NULL,Solingen,Nordrhein-Westfalen,Germany,42651,1 (11) 500 555-0190,Bachelors,Manual,M,M,1,1,1,2,32619
152,11260,NULL,Katelyn,L,Kelly,NULL,7085 Solano Drive,NULL,Burlingame,California,United States,94010,507-555-0132,Bachelors,Management,F,M,1,3,0,0,105983
153,18687,NULL,Olivia,C,Smith,NULL,7728 Morengo Court,NULL,Burlingame,California,United States,94010,373-555-0118,Graduate Degree,Professional,F,M,1,1,1,2,128877
154,25906,NULL,Crystal,NULL,Zhao,NULL,9896 Walkim Court,NULL,Findon,South Australia,Australia,5023,1 (11) 500 555-0161,High School,Skilled Manual,F,S,1,2,1,1,55000
155,22969,NULL,Taylor,E,Martin,NULL,1040 Greenbush Drive,NULL,Newton,British Columbia,Canada,V2L3W8,918-555-0185,High School,Skilled Manual,F,S,0,1,0,0,50910
156,29397,NULL,Walter,E,Ramos,NULL,"2408, rue Maillard",NULL,Paris,Seine (Paris),France,75003,1 (11) 500 555-0143,Partial College,Skilled Manual,M,M,1,2,1,1,57493
157,25702,NULL,Evelyn,E,Lopez,NULL,Holzstr 1333,NULL,Essen,Hamburg,Germany,45001,1 (11) 500 555-0171,Partial College,Clerical,F,S,1,0,1,1,82095
158,12346,NULL,Wesley,NULL,Gao,NULL,9266 Trees Drive,NULL,Silverwater,New South Wales,Australia,2264,1 (11) 500 555-0115,Bachelors,Professional,M,S,0,2,0,0,136001
159,18272,NULL,Autumn,E,Lin,NULL,4298 Chestnut Ave.,NULL,Lavender Bay,New South Wales,Australia,2060,1 (11) 500 555-0138,Bachelors,Management,F,M,1,3,0,0,104443
160,25159,NULL,Katelyn,C,Cooper,NULL,1635 Carmel Dr,NULL,Seattle,Washington,United States,98104,818-555-0126,Partial College,Skilled Manual,F,S,0,1,0,0,59013
161,25368,NULL,Blake,NULL,Baker,NULL,7550 Carzino Ct,# 1,Seattle,Washington,United States,98104,455-555-0126,Partial College,Skilled Manual,M,S,0,1,0,0,54240
162,13369,NULL,Mariah,C,Henderson,NULL,3447 Mozden Lane,NULL,Edmonds,Washington,United States,98020,263-555-0151,Bachelors,Management,F,M,1,3,0,2,103150
163,18059,NULL,Bailey,E,Gonzalez,NULL,4546 Fieldcrest Dr.,NULL,Walla Walla,Washington,United States,99362,934-555-0118,Partial College,Management,F,M,1,3,1,2,108823
164,12522,NULL,Brandy,NULL,Sanchez,NULL,"882, place du Tertre",NULL,Pantin,Seine Saint Denis,France,93500,1 (11) 500 555-0197,High School,Clerical,F,S,0,2,0,0,77300
165,16375,NULL,Gabriella,NULL,Hernandez,NULL,5689 Almondtree Circle,NULL,Spring Valley,California,United States,91977,165-555-0161,Partial College,Clerical,F,M,1,2,0,1,82308
166,17683,NULL,Jenna,NULL,Evans,NULL,9745 Hillridge Way,NULL,Lincoln Acres,California,United States,91950,852-555-0167,Graduate Degree,Professional,F,S,1,1,0,0,129719
167,14990,NULL,Nelson,J,Ramos,NULL,Wallstr 824,NULL,Leipzig,Nordrhein-Westfalen,Germany,4139,1 (11) 500 555-0160,Partial College,Manual,M,S,0,0,0,0,36588
168,29201,NULL,Kara,E,Jai,NULL,4228 Creekside Drive,NULL,Berkeley,California,United States,94704,976-555-0195,Partial College,Clerical,F,S,1,3,0,0,81053
169,15111,NULL,Leah,NULL,Huang,NULL,"22, rue du Puits Dixme",NULL,Paris,Seine (Paris),France,75002,1 (11) 500 555-0166,High School,Manual,F,M,1,0,2,2,35160
170,25772,NULL,Harold,S,Kapoor,NULL,Bundesallee 7576,NULL,München,Nordrhein-Westfalen,Germany,80074,1 (11) 500 555-0196,High School,Skilled Manual,M,S,1,1,0,0,57655
171,12178,NULL,Ethan,NULL,Shan,NULL,9551 Jones Rd,NULL,Portland,Oregon,United States,97205,168-555-0113,Partial High School,Skilled Manual,M,M,1,2,1,1,61513
172,14083,NULL,Nathan,NULL,Lopez,NULL,748 Whitehall Drive,NULL,Kirkland,Washington,United States,98033,239-555-0122,High School,Skilled Manual,M,M,0,0,0,0,57933
173,14281,NULL,Daniel,K,Wilson,NULL,4609 Parkway Drive,NULL,Vancouver,British Columbia,Canada,V7L 4J4,478-555-0188,Bachelors,Management,M,S,0,2,0,0,104429
174,19895,NULL,Ricky,J,Jimenez,NULL,8211 Fremont Street,NULL,Burbank,California,United States,91502,291-555-0134,High School,Manual,M,M,1,0,0,2,32494
175,11137,NULL,Jasmine,A,Taylor,NULL,2457 Matterhorn Court,NULL,Spokane,Washington,United States,99202,557-555-0146,High School,Skilled Manual,F,M,0,2,0,0,51293
176,19042,NULL,Ronnie,W,Cai,NULL,Celler Weg 30,NULL,Darmstadt,Hessen,Germany,64283,1 (11) 500 555-0121,Partial College,Clerical,M,M,1,3,1,2,78805
177,14690,NULL,Drew,D,Rai,NULL,Brunnenstr 11,NULL,Erlangen,Bayern,Germany,91054,1 (11) 500 555-0193,Partial High School,Manual,M,S,0,1,0,0,33244
178,20331,NULL,Jeremy,NULL,Cox,NULL,4052 Mt. Wilson Way,NULL,Bellingham,Washington,United States,98225,713-555-0188,Partial College,Manual,M,M,1,1,1,1,30115
179,16928,NULL,Bryan,M,Stewart,NULL,7793 Kaski Ln.,NULL,Goulburn,New South Wales,Australia,2580,1 (11) 500 555-0117,Partial College,Skilled Manual,M,S,1,1,1,1,55404
180,12013,NULL,Kayla,NULL,Lewis,NULL,7421 Lavetta Way,NULL,Sunbury,Victoria,Australia,3429,1 (11) 500 555-0130,Partial College,Manual,F,S,0,0,0,0,34165
181,17530,NULL,Devin,A,Wood,NULL,7521 Partridge Dr.,NULL,Puyallup,Washington,United States,98371,364-555-0114,High School,Skilled Manual,M,M,1,2,1,2,57132
182,27131,NULL,Edgar,M,Madan,NULL,742 Grasswood Ct.,NULL,Milton Keynes,England,United Kingdom,MK8 8DF,1 (11) 500 555-0178,Graduate Degree,Professional,M,S,1,2,0,0,132560
183,26110,NULL,James,NULL,Alexander,NULL,9910 North Wateroak Ct,NULL,Burien,Washington,United States,98168,847-555-0149,High School,Skilled Manual,M,M,1,1,1,2,53062
184,13343,NULL,Melanie,G,Bradley,NULL,1732 Pine Creek Way,NULL,Westminster,British Columbia,Canada,V3L 1E7,907-555-0122,Bachelors,Clerical,F,M,1,0,1,2,79950
185,29138,NULL,Eduardo,E,Wood,NULL,1367 Sheppard Way,NULL,Woodland Hills,California,United States,91364,598-555-0125,Bachelors,Clerical,M,M,1,2,0,1,83167
186,22522,NULL,Benjamin,C,Hayes,NULL,Zur Lindung 7,NULL,Neunkirchen,Saarland,Germany,66578,1 (11) 500 555-0149,Partial College,Clerical,M,S,1,0,0,0,77729
187,18161,NULL,Tanya,M,Sanz,NULL,"67, cours Mirabeau",NULL,Cergy,Val d'Oise,France,95000,1 (11) 500 555-0118,Partial College,Skilled Manual,F,M,1,1,1,1,54058
188,27571,NULL,Shannon,NULL,Gao,NULL,7772 Golden Meadow,NULL,Colma,California,United States,94014,784-555-0116,Graduate Degree,Clerical,F,M,1,1,0,2,87071
189,16500,NULL,Chloe,NULL,Perry,NULL,9196 Landana Dr.,NULL,Renton,Washington,United States,98055,393-555-0113,High School,Manual,F,S,0,0,0,0,26818
190,14881,NULL,Eric,NULL,Griffin,NULL,9127 Pinnacle Drive,NULL,Bremerton,Washington,United States,98312,921-555-0181,Bachelors,Skilled Manual,M,M,1,0,0,2,52630
191,26384,NULL,Jon,J,Zhu,NULL,"29, rue des Grands Champs",NULL,Paris,Seine (Paris),France,75006,1 (11) 500 555-0120,Partial College,Clerical,M,M,1,2,0,2,83410
192,26162,NULL,Toni,NULL,Malhotra,NULL,7367 Wests Way,NULL,Darlinghurst,New South Wales,Australia,2010,1 (11) 500 555-0157,Partial College,Clerical,F,M,1,2,1,2,83299
193,27398,NULL,Alexis,L,Lee,NULL,1006 Deercreek Ln,NULL,Torrance,California,United States,90505,362-555-0194,Bachelors,Skilled Manual,F,S,1,1,1,1,54201
194,13710,NULL,Destiny,M,Harris,NULL,3142 Broadway St.,NULL,Oak Bay,British Columbia,Canada,V8P,923-555-0137,Graduate Degree,Professional,F,S,1,2,0,0,133136
195,21252,NULL,Luis,G,Chen,NULL,3312 Tanager Court,NULL,Metchosin,British Columbia,Canada,V9,743-555-0148,Partial High School,Skilled Manual,M,S,0,2,0,0,60371
196,14911,NULL,Shelby,J,Watson,NULL,2895 Churchill Dr,NULL,Westminster,British Columbia,Canada,V3L 1E7,725-555-0142,Partial College,Skilled Manual,F,M,1,1,1,2,55220
197,22102,NULL,Eduardo,P,Cox,NULL,5253 Harris Court,NULL,Salem,Oregon,United States,97301,936-555-0183,Partial College,Clerical,M,M,1,1,0,2,85098
198,28082,NULL,Nathaniel,R,Peterson,NULL,6237 El Rancho Dr.,NULL,Puyallup,Washington,United States,98371,556-555-0155,Bachelors,Professional,M,S,1,2,0,0,129013
199,29044,NULL,Olivia,L,Wilson,NULL,1869 Pine Hallow Rd.,NULL,Portland,Oregon,United States,97205,443-555-0140,Bachelors,Management,F,S,0,2,0,0,106013
200,26800,NULL,Lauren,NULL,Lewis,NULL,593 Chatworth,NULL,Downey,California,United States,90241,836-555-0132,Partial College,Clerical,F,S,0,2,0,0,77922
201,16392,NULL,Kari,NULL,Raman,NULL,"54, rue de Fontfroide",NULL,Colomiers,Garonne (Haute),France,31770,1 (11) 500 555-0127,Graduate Degree,Management,F,M,1,3,0,0,104734
202,11961,NULL,Anne,A,Alvarez,NULL,6318 Merriewood Dr.,NULL,Berkeley,California,United States,94704,297-555-0150,Partial College,Clerical,F,S,0,2,0,0,83202
203,25001,NULL,Clayton,W,Xu,NULL,9115 Arthur Rd.,NULL,Sydney,New South Wales,Australia,1002,1 (11) 500 555-0190,High School,Skilled Manual,M,M,1,1,1,2,61391
204,21494,NULL,Kayla,NULL,Gonzales,NULL,5298 Green View Court,NULL,N. Vancouver,British Columbia,Canada,V7L 4J4,534-555-0145,High School,Clerical,F,S,1,0,0,0,82687
205,21128,NULL,Kenneth,NULL,Andersen,NULL,Wertheimer Straße 854,NULL,Erlangen,Bayern,Germany,91054,1 (11) 500 555-0185,Partial College,Clerical,M,S,0,1,0,0,83361
206,15720,NULL,Jaime,NULL,Ramos,NULL,756 Palm Dr,NULL,Malabar,New South Wales,Australia,2036,1 (11) 500 555-0159,Bachelors,Skilled Manual,F,M,0,2,0,0,57161
207,15048,NULL,Bonnie,H,Yuan,NULL,6126 Virgil Street,NULL,Warrington,England,United Kingdom,WA1,1 (11) 500 555-0111,Graduate Degree,Management,F,M,1,3,1,2,109320
208,26631,NULL,Isaiah,A,Stewart,NULL,7752 Sunset Meadows Ln.,NULL,Newport Beach,California,United States,92625,765-555-0118,Partial College,Manual,M,M,1,1,1,2,27866
209,20082,NULL,Caroline,NULL,Henderson,NULL,2384 Encinal Place,NULL,Oak Bay,British Columbia,Canada,V8P,115-555-0148,High School,Skilled Manual,F,S,1,1,0,0,53889
210,22147,NULL,Brett,L,Kapoor,NULL,1307 Horseshoe Circle,NULL,Caloundra,Queensland,Australia,4551,1 (11) 500 555-0152,Partial High School,Skilled Manual,M,M,1,0,0,2,53916
211,16522,NULL,Casey,NULL,Pal,NULL,2190 Rock Creek Way,NULL,Caloundra,Queensland,Australia,4551,1 (11) 500 555-0137,High School,Skilled Manual,F,M,0,1,0,0,56880
212,22201,NULL,Lindsey,R,Luo,NULL,8812 Dianda Dr.,NULL,Townsville,Queensland,Australia,4810,1 (11) 500 555-0144,High School,Clerical,F,M,1,3,1,2,85533
213,25972,NULL,Jocelyn,NULL,Henderson,NULL,3187 Westwood Court,NULL,W. Linn,Oregon,United States,97068,461-555-0112,Bachelors,Management,F,S,1,1,0,0,109072
214,17885,NULL,Julio,NULL,Carlson,NULL,"18, boulevard d´Albi",NULL,Paris,Seine (Paris),France,75003,1 (11) 500 555-0140,Graduate Degree,Management,M,M,1,4,0,2,110148
215,13419,NULL,Lauren,NULL,Coleman,NULL,3747 Likins Avenue,NULL,Bremerton,Washington,United States,98312,123-555-0127,Partial College,Management,F,M,1,2,1,2,103959
216,15827,NULL,Danielle,NULL,Ward,NULL,1201 Ricardo Drive,NULL,Edmonds,Washington,United States,98020,444-555-0142,High School,Skilled Manual,F,S,0,1,0,0,54230
217,26644,NULL,Jenna,E,Hernandez,NULL,4795 Hawthorne Dr.,NULL,Port Orchard,Washington,United States,98366,169-555-0133,Bachelors,Professional,F,S,1,2,0,0,133903
218,20335,NULL,Adam,M,Gonzales,NULL,6121 Pebble Glen Drive,NULL,Colma,California,United States,94014,128-555-0129,Bachelors,Clerical,M,S,1,1,0,0,79311
219,28170,NULL,Isabella,P,Johnson,NULL,2251 Temple Drive,NULL,Glendale,California,United States,91203,941-555-0186,Partial College,Clerical,F,M,1,2,0,2,84084
220,26306,NULL,Kyle,J,Holt,NULL,6685 Norris Court,NULL,Fremont,California,United States,94536,464-555-0163,Bachelors,Skilled Manual,M,S,0,2,0,0,54821
221,14739,NULL,Charles,J,Gonzalez,NULL,9120 Springfield Drive,NULL,La Jolla,California,United States,92806,189-555-0168,Partial College,Clerical,M,M,1,2,1,2,77748
222,19748,NULL,Cory,NULL,Prasad,NULL,4228 Pacheco St.,NULL,Newcastle,New South Wales,Australia,2300,1 (11) 500 555-0196,High School,Manual,M,M,1,0,2,2,27122
223,14969,NULL,Julio,E,Vazquez,NULL,Altendorfer Straße 930,NULL,Dresden,Hessen,Germany,1071,1 (11) 500 555-0128,Partial College,Skilled Manual,M,S,0,0,0,0,62520
224,22061,NULL,Jenny,C,Goel,NULL,7156 Rose Dr.,NULL,Cerritos,California,United States,90703,753-555-0135,Partial College,Skilled Manual,F,S,0,1,0,0,55096
225,21464,NULL,Miguel,NULL,Griffin,NULL,7910 Mary Dr.,NULL,Langford,British Columbia,Canada,V9,489-555-0193,Bachelors,Clerical,M,M,1,2,1,2,83229
226,23570,NULL,Deanna,K,Romero,NULL,7047 Terra Granda,NULL,Malabar,New South Wales,Australia,2036,1 (11) 500 555-0165,Bachelors,Skilled Manual,F,M,1,0,0,3,60347
227,11259,NULL,Victoria,C,Stewart,NULL,3623 Barquentine Court,NULL,Salem,Oregon,United States,97301,230-555-0139,Partial College,Manual,F,M,0,0,1,1,27006
228,23631,NULL,Colin,R,Wang,NULL,"663, rue de Longchamp",NULL,Saint Ouen,Charente-Maritime,France,17490,1 (11) 500 555-0182,High School,Skilled Manual,M,S,1,0,0,0,56071
229,17165,NULL,Isaac,E,Gonzalez,NULL,7509 Sanford St.,NULL,Lakewood,California,United States,90712,110-555-0177,Partial College,Skilled Manual,M,S,1,0,0,0,51705
230,28860,NULL,Ian,M,Anderson,NULL,1296 Bishop Court,NULL,Novato,California,United States,94947,443-555-0192,Graduate Degree,Clerical,M,M,1,0,1,2,87993
231,21309,NULL,Julia,NULL,Anderson,NULL,1093 Gatter Court,NULL,San Gabriel,California,United States,91776,986-555-0182,Partial College,Clerical,F,M,1,2,0,2,81913
232,18266,NULL,Mandy,NULL,Huang,NULL,950 Normal Ave.,NULL,Melton,Victoria,Australia,3337,1 (11) 500 555-0128,Bachelors,Skilled Manual,F,S,0,0,0,0,55838
233,26936,NULL,Jaclyn,NULL,He,NULL,Brunnenstr 95,NULL,Dresden,Hessen,Germany,1071,1 (11) 500 555-0184,Partial College,Manual,F,S,0,1,0,0,32924
234,19540,NULL,Jade,R,Richardson,NULL,4598 Rhea Ct,NULL,Kirkland,Washington,United States,98033,207-555-0172,Bachelors,Professional,F,M,1,2,2,2,136633
235,23475,NULL,Richard,NULL,Martin,NULL,2354 Crown Ct,NULL,Bremerton,Washington,United States,98312,132-555-0165,Graduate Degree,Manual,M,M,1,1,0,3,28954
236,15557,NULL,Nathaniel,NULL,Murphy,NULL,105 Woodruff Ln.,NULL,Oakland,California,United States,94611,222-555-0198,Partial College,Clerical,M,M,1,1,0,1,78271
237,28144,NULL,Noah,NULL,Phillips,NULL,5995 Olivera Rd.,NULL,Yakima,Washington,United States,98901,730-555-0157,Partial College,Skilled Manual,M,S,0,0,0,0,54082
238,25222,NULL,Tamara,A,Kumar,NULL,5722 Hemlock Ave.,NULL,Melton,Victoria,Australia,3337,1 (11) 500 555-0178,Partial College,Management,F,S,1,2,0,0,102019
239,24481,NULL,Dennis,K,Sun,NULL,3697 W St.,NULL,Gold Coast,Queensland,Australia,4217,1 (11) 500 555-0168,Bachelors,Skilled Manual,M,M,1,1,0,2,58336
240,26137,NULL,Joshua,A,Clark,NULL,2467 Clearland Circle,NULL,Rockhampton,Queensland,Australia,4700,1 (11) 500 555-0149,Bachelors,Management,M,M,1,2,0,0,106235
241,28577,NULL,Austin,NULL,Harris,NULL,6659 Poplar Street,NULL,Issaquah,Washington,United States,98027,593-555-0113,Graduate Degree,Professional,M,M,1,1,0,2,132506
242,22223,NULL,Gabrielle,NULL,Parker,NULL,6857 Medina Drive,NULL,Mill Valley,California,United States,94941,213-555-0111,Partial College,Skilled Manual,F,M,1,0,2,2,61547
243,16903,NULL,Ian,P,Wright,NULL,4113 Pershing Dr,NULL,Santa Cruz,California,United States,95062,502-555-0164,Graduate Degree,Professional,M,S,1,2,1,1,134871
244,12277,NULL,Beth,A,Ortega,NULL,4698 Royal Oak Rd.,NULL,Esher-Molesey,England,United Kingdom,EM15,1 (11) 500 555-0194,High School,Skilled Manual,F,S,0,1,0,0,51970
245,23849,NULL,Alexis,NULL,Simmons,NULL,3803 Frayne Lane,NULL,Marysville,Washington,United States,98270,399-555-0195,Graduate Degree,Professional,F,S,1,3,0,0,129017
246,27965,NULL,Meredith,NULL,Gomez,NULL,5175 Elm Rd.,NULL,Milton Keynes,England,United Kingdom,MK8 8ZD,1 (11) 500 555-0111,High School,Skilled Manual,F,S,1,1,0,0,51980
247,18258,NULL,Cassie,M,Chander,NULL,3747 W. Landing Avenue,NULL,Matraville,New South Wales,Australia,2036,1 (11) 500 555-0132,Bachelors,Management,F,S,0,1,0,0,107530
248,15469,NULL,Fernando,L,Williams,NULL,7172 Parkway Drive,NULL,Santa Cruz,California,United States,95062,133-555-0176,Graduate Degree,Clerical,M,M,1,1,0,1,80444
249,24412,NULL,Angelica,NULL,Patterson,NULL,8544 Dewing Avenue,NULL,Coronado,California,United States,92118,845-555-0113,Partial College,Management,F,S,1,2,0,0,105715
250,29260,NULL,Ricky,S,Carlson,NULL,3177 Dover Way,NULL,Colma,California,United States,94014,208-555-0112,Graduate Degree,Clerical,M,S,1,0,0,1,77151
251,19547,NULL,Lauren,A,Patterson,NULL,6097 Mt. Mckinley Ct.,NULL,Imperial Beach,California,United States,91932,601-555-0132,Bachelors,Clerical,F,M,1,1,0,2,81669
252,28680,NULL,Hannah,R,Brown,NULL,8358 Lightwood Drive,NULL,Milwaukie,Oregon,United States,97222,956-555-0121,Graduate Degree,Clerical,F,S,0,2,0,0,81432
253,21877,NULL,Clarence,NULL,Xu,NULL,6403 Madhatter Circle,NULL,Coffs Harbour,New South Wales,Australia,2450,1 (11) 500 555-0112,Bachelors,Manual,M,S,0,0,0,0,34298
254,20141,NULL,Angelica,M,Flores,NULL,6662 Torino Court,NULL,Dunkerque,Nord,France,59140,1 (11) 500 555-0128,Bachelors,Management,F,M,1,1,0,2,107934
255,27061,NULL,Gabrielle,NULL,Scott,NULL,6028 D St.,NULL,Port Hammond,British Columbia,Canada,V6B 3P7,189-555-0173,Graduate Degree,Management,F,S,0,2,0,0,109457
256,23147,NULL,Wyatt,P,Smith,NULL,5256 Chickpea Ct.,NULL,Newport Beach,California,United States,92625,561-555-0113,Bachelors,Skilled Manual,M,M,0,1,1,1,54266
257,14169,NULL,Carmen,E,Martinez,NULL,"965, rue Philibert-Delorme",NULL,Saint Germain en Laye,Yveline,France,78100,1 (11) 500 555-0126,High School,Manual,F,S,0,0,0,0,26150
258,19142,NULL,Dalton,R,Washington,NULL,4575 Pinehurst Court,NULL,San Gabriel,California,United States,91776,914-555-0114,Graduate Degree,Management,M,M,1,3,1,2,112302
259,20199,NULL,Hailey,L,Cook,NULL,2061 Matchstick Drive,NULL,Newport Beach,California,United States,92625,894-555-0112,Graduate Degree,Clerical,F,M,1,3,1,1,81542
260,12114,NULL,Charles,I,Richardson,NULL,5466 Kaitlin Pl.,NULL,Metchosin,British Columbia,Canada,V9,385-555-0136,High School,Skilled Manual,M,M,1,2,1,2,51854
261,26343,NULL,Mariah,NULL,Washington,NULL,1271 Yosemite Circle,NULL,Spokane,Washington,United States,99202,764-555-0112,Bachelors,Skilled Manual,F,S,0,0,0,0,54153
262,28322,NULL,Willie,C,Chen,NULL,7547 Delta Fair Blvd.,NULL,Milsons Point,New South Wales,Australia,2061,1 (11) 500 555-0121,Bachelors,Management,M,S,1,1,0,0,105736
263,19498,NULL,Christy,NULL,Wang,NULL,9152 Rogers Ave.,NULL,Warrington,England,United Kingdom,WA1,1 (11) 500 555-0120,Partial College,Skilled Manual,F,S,0,2,0,0,54626
264,14131,NULL,Javier,NULL,Navarro,NULL,5671 Dimaggio Way,NULL,Coffs Harbour,New South Wales,Australia,2450,1 (11) 500 555-0169,Bachelors,Clerical,M,M,0,2,0,0,83144
265,15157,NULL,Jordan,NULL,Gonzalez,NULL,3994 Rancho View Drive,NULL,N. Vancouver,British Columbia,Canada,V7L 4J4,892-555-0110,Graduate Degree,Professional,M,M,1,2,2,2,135029
266,11199,NULL,Jacqueline,NULL,Bennett,NULL,8948 Chinquapin Court,NULL,Burlingame,California,United States,94010,413-555-0174,Bachelors,Skilled Manual,F,M,1,0,0,2,52476
267,28902,NULL,Suzanne,NULL,She,NULL,Knaackstr 756,NULL,Offenbach,Saarland,Germany,63009,1 (11) 500 555-0113,Bachelors,Clerical,F,S,1,0,0,0,84807
268,12016,NULL,Meredith,NULL,Serrano,NULL,7440 Dorset Way,NULL,Colma,California,United States,94014,335-555-0184,High School,Manual,F,S,0,0,0,0,36634
269,16065,NULL,Makayla,W,Torres,NULL,9595 Zion Avenue,NULL,National City,California,United States,91950,707-555-0112,Bachelors,Clerical,F,S,0,3,0,0,84866
270,27085,NULL,Christian,NULL,Wilson,NULL,410 Cardinet Drive,NULL,Newton,British Columbia,Canada,V2M1S6,202-555-0153,Bachelors,Clerical,M,M,1,1,1,2,79867
271,12707,NULL,Ian,NULL,Lewis,NULL,8985 Camino Segundo,NULL,Sedro Woolley,Washington,United States,98284,441-555-0164,Graduate Degree,Skilled Manual,M,M,1,0,0,2,51783
272,15046,NULL,Casey,NULL,Tang,NULL,5056 Argyll Ave,NULL,W. York,England,United Kingdom,BD1 4SJ,1 (11) 500 555-0134,Graduate Degree,Skilled Manual,F,M,1,1,1,2,55768
273,21710,NULL,Brittany,NULL,Gonzales,NULL,2332 Treat Blvd,NULL,Royal Oak,British Columbia,Canada,V8X,978-555-0123,Partial College,Clerical,F,M,1,2,1,2,80690
274,24292,NULL,Mackenzie,NULL,Brooks,NULL,892 Southbrook Drive,NULL,Glendale,California,United States,91203,960-555-0155,High School,Manual,F,M,0,0,0,0,30247
275,28225,NULL,Robert,NULL,Ross,NULL,4032 La Salle Ave,NULL,San Diego,California,United States,92102,904-555-0173,Partial College,Clerical,M,M,1,2,0,2,83705
276,19101,NULL,Susan,NULL,Cai,NULL,9293 Liscome Way,NULL,Coffs Harbour,New South Wales,Australia,2450,1 (11) 500 555-0170,Bachelors,Management,F,S,0,2,0,0,106597
277,24775,NULL,Alexandra,M,Alexander,NULL,9531 Harrison Street,NULL,Colma,California,United States,94014,588-555-0133,Graduate Degree,Skilled Manual,F,M,0,0,1,2,60958
278,17608,NULL,Carlos,S,Cooper,NULL,7217 Mt. Wilson Way,NULL,Renton,Washington,United States,98055,636-555-0121,Bachelors,Management,M,S,1,2,0,0,111130
279,25440,NULL,Andre,L,Gonzalez,NULL,5186 Hamiliton Ave.,NULL,Concord,California,United States,94519,254-555-0119,Bachelors,Skilled Manual,M,M,1,0,0,1,53604
280,24290,NULL,Zoe,L,Bell,NULL,1551 Logan Ct,NULL,Bellingham,Washington,United States,98225,108-555-0180,High School,Skilled Manual,F,M,0,1,0,0,57269
281,18599,NULL,Kyle,J,Simmons,NULL,9249 Martin St,NULL,Issaquah,Washington,United States,98027,283-555-0130,Bachelors,Skilled Manual,M,S,0,2,0,0,61287
282,23548,NULL,Haley,A,Morris,NULL,6630 Ham Court,NULL,Vancouver,British Columbia,Canada,V7L 4J4,172-555-0197,High School,Clerical,F,S,0,1,0,0,77098
283,14271,NULL,Lucas,NULL,Wright,NULL,658 Cardinal Dr,NULL,Spokane,Washington,United States,99202,649-555-0138,High School,Skilled Manual,M,M,0,2,0,0,52607
