CustomerID,Title,FirstName,MiddleName,LastName,Suffix,AddressLine1,AddressLine2,City,StateProvinceName,CountryRegionName,PostalCode,PhoneNumber,BirthDate,Education,Occupation,Gender,MaritalStatus,HomeOwnerFlag,NumberCarsOwned,NumberChildrenAtHome,TotalChildren,YearlyIncome,LastUpdated,AgeInMonths,AgeInYears,BirthYear,BirthMonth,BikeBuyer,AvgMonthSpend
12254,"",Calvin,"",Deng,"","100, rue des Rosiers",NULL,Pantin,Seine Saint Denis,France,93500,1 (11) 500 555-0134,2/26/1963 12:00:00 AM,Partial College,Clerical,M,S,1,3,0,1,81957,3/6/2017 12:00:00 AM,649,54,1963,2,0,50.09
17082,"",Morgan,W,Smith,"",Moritzstr 32,NULL,Hamburg,Hamburg,Germany,20354,1 (11) 500 555-0129,5/23/1994 12:00:00 AM,Partial College,Management,F,S,0,1,0,0,103314,3/6/2017 12:00:00 AM,274,22,1994,5,0,52.78
25122,"",Susan,L,Zhao,"",5527 Liscome Way,NULL,Bendigo,Victoria,Australia,3550,1 (11) 500 555-0167,3/16/1987 12:00:00 AM,Graduate Degree,Management,F,S,1,2,0,0,103546,3/6/2017 12:00:00 AM,360,30,1987,3,1,51.61
25619,"",Rafael,C,Raji,"","65, avenue du Port",NULL,Tremblay-en-France,Seine Saint Denis,France,93290,1 (11) 500 555-0176,3/23/1988 12:00:00 AM,Bachelors,Skilled Manual,M,M,0,0,1,1,58317,3/6/2017 12:00:00 AM,348,29,1988,3,1,48.05
24940,"",Fernando,"",Martin,"",7559 Worth Ct.,NULL,Concord,California,United States,94519,327-555-0191,6/26/1960 12:00:00 AM,Bachelors,Skilled Manual,M,M,1,2,0,2,55825,3/6/2017 12:00:00 AM,681,56,1960,6,0,48.53
13117,"",Evelyn,"",Rodriguez,"",9236 Hanson Lane,NULL,Sydney,New South Wales,Australia,1002,1 (11) 500 555-0122,1/11/1986 12:00:00 AM,Graduate Degree,Manual,F,S,0,1,0,0,36367,3/6/2017 12:00:00 AM,374,31,1986,1,0,48.33
12460,"",Dominique,"",Malhotra,"",9838 Westchester Pl.,NULL,London,England,United Kingdom,W1Y 3RA,1 (11) 500 555-0140,11/23/1988 12:00:00 AM,Bachelors,Management,F,S,0,2,0,0,107852,3/6/2017 12:00:00 AM,340,28,1988,11,1,54.89
13619,"",Arturo,"",Xu,"",6111 Guadalajara,NULL,Rhodes,New South Wales,Australia,2138,1 (11) 500 555-0173,5/11/1996 12:00:00 AM,Bachelors,Management,M,M,1,0,0,0,105888,3/6/2017 12:00:00 AM,250,20,1996,5,0,51.31
23455,"",Jonathan,R,Perez,"",4217 Fairlane Place,NULL,Royal Oak,British Columbia,Canada,V8X,884-555-0158,3/14/1976 12:00:00 AM,Partial High School,Manual,M,S,0,1,0,0,31956,3/6/2017 12:00:00 AM,492,41,1976,3,0,50.51
20986,"",Brandi,L,Blanco,"",9669 Alhambra Court,NULL,Brisbane,Queensland,Australia,4000,1 (11) 500 555-0171,4/27/1997 12:00:00 AM,High School,Clerical,F,M,0,0,0,0,83026,3/6/2017 12:00:00 AM,239,19,1997,4,1,50.25
26141,"",Jorge,"",Zhu,"",3632 Ramsay Circle,NULL,Townsville,Queensland,Australia,4810,1 (11) 500 555-0125,9/27/1986 12:00:00 AM,Graduate Degree,Management,M,S,1,2,0,0,110808,3/6/2017 12:00:00 AM,366,30,1986,9,1,56.85
19074,"",Colleen,"",Shen,"","9967, rue de Terre Neuve",NULL,Colomiers,Garonne (Haute),France,31770,1 (11) 500 555-0174,5/11/1968 12:00:00 AM,Partial High School,Skilled Manual,F,M,1,1,2,2,51566,3/6/2017 12:00:00 AM,586,48,1968,5,1,50.94
23214,"",Kaylee,W,James,"",6781 San Jose Ave,NULL,Lemon Grove,California,United States,91945,863-555-0157,11/21/1983 12:00:00 AM,Bachelors,Professional,F,M,1,3,1,2,132962,3/6/2017 12:00:00 AM,400,33,1983,11,1,54.67
11313,"",Trevor,"",Jenkins,"",4697 Yosemite Dr.,NULL,Port Orchard,Washington,United States,98366,120-555-0129,2/27/1973 12:00:00 AM,Graduate Degree,Professional,M,S,1,2,0,0,135064,3/6/2017 12:00:00 AM,529,44,1973,2,1,55.61
26113,"",Caitlin,L,Rivera,"",3598 Walnut Place,NULL,Oak Bay,British Columbia,Canada,V8P,177-555-0164,3/13/1973 12:00:00 AM,Graduate Degree,Professional,F,S,1,2,0,0,135997,3/6/2017 12:00:00 AM,528,44,1973,3,1,54.2
15865,"",Isabel,M,Price,"",2807 Charlotte Court,NULL,Palo Alto,California,United States,94303,806-555-0193,4/14/1991 12:00:00 AM,High School,Skilled Manual,F,S,0,1,0,0,57770,3/6/2017 12:00:00 AM,311,25,1991,4,0,49.68
25060,"",Noah,R,Martinez,"",6472 Loveridge Circle,NULL,Coronado,California,United States,92118,854-555-0195,1/17/1993 12:00:00 AM,Bachelors,Management,M,S,0,1,0,0,113290,3/6/2017 12:00:00 AM,290,24,1993,1,0,54.55
17902,"",Ruth,D,Lopez,"",Welt Platz 2,NULL,Stuttgart,Saarland,Germany,70511,1 (11) 500 555-0118,3/4/1962 12:00:00 AM,Partial College,Clerical,F,M,1,1,1,2,81214,3/6/2017 12:00:00 AM,660,55,1962,3,0,54.11
27898,"",Trinity,"",Bell,"","4, rue Philibert-Delorme",NULL,Saint Germain en Laye,Yveline,France,78100,1 (11) 500 555-0169,6/8/1980 12:00:00 AM,Bachelors,Clerical,F,M,1,2,0,2,80624,3/6/2017 12:00:00 AM,441,36,1980,6,0,49.58
19921,"",Cara,L,Cai,"",Postfach 66 07 00,NULL,München,Hamburg,Germany,80074,1 (11) 500 555-0110,2/5/1966 12:00:00 AM,Bachelors,Management,F,S,1,2,0,1,106908,3/6/2017 12:00:00 AM,613,51,1966,2,0,53.03
21186,"",Randall,Z,Vazquez,"",2168 Terra Calitina,NULL,Brisbane,Queensland,Australia,4000,1 (11) 500 555-0144,2/4/1985 12:00:00 AM,Bachelors,Skilled Manual,M,S,0,1,0,0,51796,3/6/2017 12:00:00 AM,385,32,1985,2,0,56.24
19129,"",Carson,A,Simmons,"",1673 Kiska Court,NULL,Los Angeles,California,United States,90012,198-555-0191,10/24/1990 12:00:00 AM,Graduate Degree,Clerical,M,M,1,2,1,2,80764,3/6/2017 12:00:00 AM,317,26,1990,10,1,52.27
25626,"",Janet,R,Diaz,"",149 Valley Blvd.,NULL,Gateshead,England,United Kingdom,GA10,1 (11) 500 555-0117,5/21/1984 12:00:00 AM,Partial High School,Manual,F,M,0,0,0,1,35297,3/6/2017 12:00:00 AM,394,32,1984,5,0,47.28
15009,"",Chloe,"",Patterson,"",3175 Olivera Rd.,NULL,Redmond,Washington,United States,98052,312-555-0187,6/10/1997 12:00:00 AM,Partial College,Clerical,F,S,0,1,0,0,78604,3/6/2017 12:00:00 AM,237,19,1997,6,0,51.54
22070,"",Eduardo,J,Brown,"",2823 Pheasant Court,NULL,Colma,California,United States,94014,317-555-0129,7/2/1983 12:00:00 AM,Bachelors,Management,M,M,1,3,0,0,102869,3/6/2017 12:00:00 AM,404,33,1983,7,0,57.71
13303,"",Jonathan,"",Martinez,"",5896 Mt. Dell,NULL,Oak Bay,British Columbia,Canada,V8P,507-555-0129,10/4/1975 12:00:00 AM,High School,Skilled Manual,M,M,1,1,1,2,62293,3/6/2017 12:00:00 AM,497,41,1975,10,1,54.24
27822,"",Jerry,L,Lal,"",3663 Palm Avenue,NULL,York,England,United Kingdom,Y024 1GF,1 (11) 500 555-0156,3/18/1982 12:00:00 AM,Partial College,Manual,M,S,0,1,0,0,34607,3/6/2017 12:00:00 AM,420,35,1982,3,1,48.11
14908,"",Morgan,A,Mitchell,"",2627 Holiday Hills Drive,NULL,Bremerton,Washington,United States,98312,971-555-0198,7/9/1976 12:00:00 AM,Partial College,Skilled Manual,F,M,1,2,1,2,53042,3/6/2017 12:00:00 AM,488,40,1976,7,1,50.06
27981,"",Aimee,R,Hu,"",9748 Sutherland Dr,NULL,Melton,Victoria,Australia,3337,1 (11) 500 555-0141,2/3/1991 12:00:00 AM,Bachelors,Management,F,S,0,1,0,0,106195,3/6/2017 12:00:00 AM,313,26,1991,2,0,55.41
15995,"",Kaitlyn,L,Johnson,"",6432 Maywood Ln.,NULL,Downey,California,United States,90241,747-555-0147,5/26/1972 12:00:00 AM,Partial College,Management,F,M,1,2,0,2,106360,3/6/2017 12:00:00 AM,538,44,1972,5,1,51.7
23808,"",Spencer,"",Perry,"",6836 Somerset Pl.,NULL,Lincoln Acres,California,United States,91950,671-555-0133,5/8/1978 12:00:00 AM,Partial College,Management,M,M,1,2,1,1,110288,3/6/2017 12:00:00 AM,466,38,1978,5,1,54.03
18679,"",Seth,C,Wood,"",2306 Hillridge Way,NULL,Renton,Washington,United States,98055,313-555-0183,7/26/1992 12:00:00 AM,Graduate Degree,Management,M,S,0,1,0,0,112590,3/6/2017 12:00:00 AM,296,24,1992,7,1,52.71
23721,"",John,M,Clark,"",5301 Northwood Drive,NULL,Downey,California,United States,90241,668-555-0134,7/23/1969 12:00:00 AM,Partial College,Manual,M,M,1,0,1,2,30844,3/6/2017 12:00:00 AM,572,47,1969,7,1,52.73
21351,"",James,"",Coleman,"",7798 Longbrood Way,NULL,Lakewood,California,United States,90712,387-555-0129,7/27/1960 12:00:00 AM,Graduate Degree,Management,M,M,1,2,0,3,109611,3/6/2017 12:00:00 AM,680,56,1960,7,0,51
17867,"",Stephanie,"",Sanchez,"",9111 Almondwood Drive,NULL,Sooke,British Columbia,Canada,V0,934-555-0160,1/6/1987 12:00:00 AM,Partial College,Management,F,S,1,2,0,0,111685,3/6/2017 12:00:00 AM,362,30,1987,1,1,52.96
16907,"",Sarah,J,Hall,"",8836 First Ave.,NULL,National City,California,United States,91950,195-555-0135,3/21/1959 12:00:00 AM,Graduate Degree,Manual,F,S,1,0,1,1,30259,3/6/2017 12:00:00 AM,696,58,1959,3,1,49.14
20288,"",Jeremiah,"",Edwards,"",6510 Hacienda Drive,NULL,Imperial Beach,California,United States,91932,109-555-0143,1/23/1996 12:00:00 AM,Partial College,Clerical,M,S,0,2,0,0,82339,3/6/2017 12:00:00 AM,254,21,1996,1,0,52.62
22874,"",Drew,"",Anand,"",1117 Ashford Court,NULL,Burien,Washington,United States,98168,257-555-0161,10/10/1981 12:00:00 AM,High School,Clerical,M,S,1,1,0,0,87633,3/6/2017 12:00:00 AM,425,35,1981,10,1,61.12
20681,"",Walter,L,Moreno,"",3413 Sequoia Woods Pl.,NULL,Burlingame,California,United States,94010,508-555-0110,4/28/1989 12:00:00 AM,Graduate Degree,Clerical,M,S,0,1,0,0,80782,3/6/2017 12:00:00 AM,335,27,1989,4,1,51.66
15370,"",Jessica,K,Butler,"",2080 Mountain View Dr.,NULL,Lebanon,Oregon,United States,97355,830-555-0114,7/3/1976 12:00:00 AM,Partial College,Skilled Manual,F,M,1,1,0,2,57125,3/6/2017 12:00:00 AM,488,40,1976,7,1,48.74
22593,"",Thomas,C,Johnson,"","22, avenue de Malakoff",NULL,Villeneuve-d'Ascq,Nord,France,59491,1 (11) 500 555-0170,9/16/1980 12:00:00 AM,Bachelors,Skilled Manual,M,S,0,2,0,0,56092,3/6/2017 12:00:00 AM,438,36,1980,9,1,50.33
11884,"",Latoya,S,Shen,"",2328 Sand View Way,NULL,Ballard,Washington,United States,98107,390-555-0186,4/26/1979 12:00:00 AM,Graduate Degree,Professional,F,M,1,2,0,0,131943,3/6/2017 12:00:00 AM,455,37,1979,4,1,52.71
25021,"",Edwin,K,Sharma,"",20 Chestnut Ave,NULL,Coffs Harbour,New South Wales,Australia,2450,1 (11) 500 555-0126,2/4/1970 12:00:00 AM,Partial High School,Skilled Manual,M,M,1,2,0,2,52627,3/6/2017 12:00:00 AM,565,47,1970,2,0,50.78
15982,"",Jose,"",Evans,"",2922 Vista Way,NULL,Beverly Hills,California,United States,90210,959-555-0164,5/22/1980 12:00:00 AM,Partial College,Manual,M,M,1,1,0,2,26331,3/6/2017 12:00:00 AM,442,36,1980,5,0,53.52
19088,"",Rafael,L,Kumar,"",5405 Glenellen Court,NULL,Cranbourne,Victoria,Australia,3977,1 (11) 500 555-0197,11/2/1994 12:00:00 AM,Bachelors,Manual,M,S,0,1,0,0,27908,3/6/2017 12:00:00 AM,268,22,1994,11,0,48.73
19331,"",Jessie,F,Hu,"",Hochstr 8777,NULL,Berlin,Hamburg,Germany,14111,1 (11) 500 555-0193,9/3/1985 12:00:00 AM,High School,Skilled Manual,M,S,0,1,0,0,56751,3/6/2017 12:00:00 AM,378,31,1985,9,0,60.78
16587,"",Zachary,"",Martinez,"",Herzogstr 4662,NULL,Solingen,Nordrhein-Westfalen,Germany,42651,1 (11) 500 555-0190,9/11/1973 12:00:00 AM,Bachelors,Manual,M,M,1,1,1,2,32619,3/6/2017 12:00:00 AM,522,43,1973,9,1,57.06
11260,"",Katelyn,L,Kelly,"",7085 Solano Drive,NULL,Burlingame,California,United States,94010,507-555-0132,4/12/1985 12:00:00 AM,Bachelors,Management,F,M,1,3,0,0,105983,3/6/2017 12:00:00 AM,383,31,1985,4,0,51.26
18687,"",Olivia,C,Smith,"",7728 Morengo Court,NULL,Burlingame,California,United States,94010,373-555-0118,1/20/1991 12:00:00 AM,Graduate Degree,Professional,F,M,1,1,1,2,128877,3/6/2017 12:00:00 AM,314,26,1991,1,1,52.95
25906,"",Crystal,"",Zhao,"",9896 Walkim Court,NULL,Findon,South Australia,Australia,5023,1 (11) 500 555-0161,4/2/1964 12:00:00 AM,High School,Skilled Manual,F,S,1,2,1,1,55000,3/6/2017 12:00:00 AM,635,52,1964,4,1,49.93
22969,"",Taylor,E,Martin,"",1040 Greenbush Drive,NULL,Newton,British Columbia,Canada,V2L3W8,918-555-0185,9/27/1995 12:00:00 AM,High School,Skilled Manual,F,S,0,1,0,0,50910,3/6/2017 12:00:00 AM,258,21,1995,9,0,48.8
29397,"",Walter,E,Ramos,"","2408, rue Maillard",NULL,Paris,Seine (Paris),France,75003,1 (11) 500 555-0143,5/14/1985 12:00:00 AM,Partial College,Skilled Manual,M,M,1,2,1,1,57493,3/6/2017 12:00:00 AM,382,31,1985,5,1,52.42
25702,"",Evelyn,E,Lopez,"",Holzstr 1333,NULL,Essen,Hamburg,Germany,45001,1 (11) 500 555-0171,4/14/1962 12:00:00 AM,Partial College,Clerical,F,S,1,0,1,1,82095,3/6/2017 12:00:00 AM,659,54,1962,4,1,53.16
12346,"",Wesley,"",Gao,"",9266 Trees Drive,NULL,Silverwater,New South Wales,Australia,2264,1 (11) 500 555-0115,5/22/1995 12:00:00 AM,Bachelors,Professional,M,S,0,2,0,0,136001,3/6/2017 12:00:00 AM,262,21,1995,5,0,56.7
18272,"",Autumn,E,Lin,"",4298 Chestnut Ave.,NULL,Lavender Bay,New South Wales,Australia,2060,1 (11) 500 555-0138,4/17/1987 12:00:00 AM,Bachelors,Management,F,M,1,3,0,0,104443,3/6/2017 12:00:00 AM,359,29,1987,4,1,51.04
25159,"",Katelyn,C,Cooper,"",1635 Carmel Dr,NULL,Seattle,Washington,United States,98104,818-555-0126,7/27/1984 12:00:00 AM,Partial College,Skilled Manual,F,S,0,1,0,0,59013,3/6/2017 12:00:00 AM,392,32,1984,7,0,49.99
25368,"",Blake,"",Baker,"",7550 Carzino Ct,# 1,Seattle,Washington,United States,98104,455-555-0126,7/4/1979 12:00:00 AM,Partial College,Skilled Manual,M,S,0,1,0,0,54240,3/6/2017 12:00:00 AM,452,37,1979,7,0,56.33
13369,"",Mariah,C,Henderson,"",3447 Mozden Lane,NULL,Edmonds,Washington,United States,98020,263-555-0151,8/17/1967 12:00:00 AM,Bachelors,Management,F,M,1,3,0,2,103150,3/6/2017 12:00:00 AM,595,49,1967,8,1,50.8
18059,"",Bailey,E,Gonzalez,"",4546 Fieldcrest Dr.,NULL,Walla Walla,Washington,United States,99362,934-555-0118,5/14/1980 12:00:00 AM,Partial College,Management,F,M,1,3,1,2,108823,3/6/2017 12:00:00 AM,442,36,1980,5,1,53.12
12522,"",Brandy,"",Sanchez,"","882, place du Tertre",NULL,Pantin,Seine Saint Denis,France,93500,1 (11) 500 555-0197,9/7/1996 12:00:00 AM,High School,Clerical,F,S,0,2,0,0,77300,3/6/2017 12:00:00 AM,246,20,1996,9,0,53.95
16375,"",Gabriella,"",Hernandez,"",5689 Almondtree Circle,NULL,Spring Valley,California,United States,91977,165-555-0161,8/23/1977 12:00:00 AM,Partial College,Clerical,F,M,1,2,0,1,82308,3/6/2017 12:00:00 AM,475,39,1977,8,1,49.8
17683,"",Jenna,"",Evans,"",9745 Hillridge Way,NULL,Lincoln Acres,California,United States,91950,852-555-0167,1/17/1978 12:00:00 AM,Graduate Degree,Professional,F,S,1,1,0,0,129719,3/6/2017 12:00:00 AM,470,39,1978,1,0,56.22
14990,"",Nelson,J,Ramos,"",Wallstr 824,NULL,Leipzig,Nordrhein-Westfalen,Germany,4139,1 (11) 500 555-0160,1/26/1996 12:00:00 AM,Partial College,Manual,M,S,0,0,0,0,36588,3/6/2017 12:00:00 AM,254,21,1996,1,0,46.38
29201,"",Kara,E,Jai,"",4228 Creekside Drive,NULL,Berkeley,California,United States,94704,976-555-0195,5/18/1977 12:00:00 AM,Partial College,Clerical,F,S,1,3,0,0,81053,3/6/2017 12:00:00 AM,478,39,1977,5,0,50.38
15111,"",Leah,"",Huang,"","22, rue du Puits Dixme",NULL,Paris,Seine (Paris),France,75002,1 (11) 500 555-0166,9/9/1971 12:00:00 AM,High School,Manual,F,M,1,0,2,2,35160,3/6/2017 12:00:00 AM,546,45,1971,9,1,48.62
25772,"",Harold,S,Kapoor,"",Bundesallee 7576,NULL,München,Nordrhein-Westfalen,Germany,80074,1 (11) 500 555-0196,11/5/1976 12:00:00 AM,High School,Skilled Manual,M,S,1,1,0,0,57655,3/6/2017 12:00:00 AM,484,40,1976,11,0,57.32
12178,"",Ethan,"",Shan,"",9551 Jones Rd,NULL,Portland,Oregon,United States,97205,168-555-0113,5/11/1974 12:00:00 AM,Partial High School,Skilled Manual,M,M,1,2,1,1,61513,3/6/2017 12:00:00 AM,514,42,1974,5,1,57.36
14083,"",Nathan,"",Lopez,"",748 Whitehall Drive,NULL,Kirkland,Washington,United States,98033,239-555-0122,11/3/2000 12:00:00 AM,High School,Skilled Manual,M,M,0,0,0,0,57933,3/6/2017 12:00:00 AM,196,16,2000,11,1,48.84
14281,"",Daniel,K,Wilson,"",4609 Parkway Drive,NULL,Vancouver,British Columbia,Canada,V7L 4J4,478-555-0188,7/6/1993 12:00:00 AM,Bachelors,Management,M,S,0,2,0,0,104429,3/6/2017 12:00:00 AM,284,23,1993,7,1,54.84
19895,"",Ricky,J,Jimenez,"",8211 Fremont Street,NULL,Burbank,California,United States,91502,291-555-0134,2/23/1972 12:00:00 AM,High School,Manual,M,M,1,0,0,2,32494,3/6/2017 12:00:00 AM,541,45,1972,2,1,52.5
11137,"",Jasmine,A,Taylor,"",2457 Matterhorn Court,NULL,Spokane,Washington,United States,99202,557-555-0146,7/20/1998 12:00:00 AM,High School,Skilled Manual,F,M,0,2,0,0,51293,3/6/2017 12:00:00 AM,224,18,1998,7,0,48.28
19042,"",Ronnie,W,Cai,"",Celler Weg 30,NULL,Darmstadt,Hessen,Germany,64283,1 (11) 500 555-0121,5/12/1965 12:00:00 AM,Partial College,Clerical,M,M,1,3,1,2,78805,3/6/2017 12:00:00 AM,622,51,1965,5,1,49.99
14690,"",Drew,D,Rai,"",Brunnenstr 11,NULL,Erlangen,Bayern,Germany,91054,1 (11) 500 555-0193,1/21/2000 12:00:00 AM,Partial High School,Manual,M,S,0,1,0,0,33244,3/6/2017 12:00:00 AM,206,17,2000,1,0,48.21
20331,"",Jeremy,"",Cox,"",4052 Mt. Wilson Way,NULL,Bellingham,Washington,United States,98225,713-555-0188,6/6/1982 12:00:00 AM,Partial College,Manual,M,M,1,1,1,1,30115,3/6/2017 12:00:00 AM,417,34,1982,6,1,59.27
16928,"",Bryan,M,Stewart,"",7793 Kaski Ln.,NULL,Goulburn,New South Wales,Australia,2580,1 (11) 500 555-0117,10/21/1966 12:00:00 AM,Partial College,Skilled Manual,M,S,1,1,1,1,55404,3/6/2017 12:00:00 AM,605,50,1966,10,1,50.3
12013,"",Kayla,"",Lewis,"",7421 Lavetta Way,NULL,Sunbury,Victoria,Australia,3429,1 (11) 500 555-0130,3/7/1973 12:00:00 AM,Partial College,Manual,F,S,0,0,0,0,34165,3/6/2017 12:00:00 AM,528,44,1973,3,0,47.46
17530,"",Devin,A,Wood,"",7521 Partridge Dr.,NULL,Puyallup,Washington,United States,98371,364-555-0114,5/21/1976 12:00:00 AM,High School,Skilled Manual,M,M,1,2,1,2,57132,3/6/2017 12:00:00 AM,490,40,1976,5,1,53.79
27131,"",Edgar,M,Madan,"",742 Grasswood Ct.,NULL,Milton Keynes,England,United Kingdom,MK8 8DF,1 (11) 500 555-0178,8/16/1989 12:00:00 AM,Graduate Degree,Professional,M,S,1,2,0,0,132560,3/6/2017 12:00:00 AM,331,27,1989,8,0,52.2
26110,"",James,"",Alexander,"",9910 North Wateroak Ct,NULL,Burien,Washington,United States,98168,847-555-0149,11/5/1974 12:00:00 AM,High School,Skilled Manual,M,M,1,1,1,2,53062,3/6/2017 12:00:00 AM,508,42,1974,11,1,54.72
13343,"",Melanie,G,Bradley,"",1732 Pine Creek Way,NULL,Westminster,British Columbia,Canada,V3L 1E7,907-555-0122,9/25/1962 12:00:00 AM,Bachelors,Clerical,F,M,1,0,1,2,79950,3/6/2017 12:00:00 AM,654,54,1962,9,1,52.93
29138,"",Eduardo,E,Wood,"",1367 Sheppard Way,NULL,Woodland Hills,California,United States,91364,598-555-0125,2/13/1983 12:00:00 AM,Bachelors,Clerical,M,M,1,2,0,1,83167,3/6/2017 12:00:00 AM,409,34,1983,2,1,57.56
22522,"",Benjamin,C,Hayes,"",Zur Lindung 7,NULL,Neunkirchen,Saarland,Germany,66578,1 (11) 500 555-0149,4/13/1982 12:00:00 AM,Partial College,Clerical,M,S,1,0,0,0,77729,3/6/2017 12:00:00 AM,419,34,1982,4,1,51.78
18161,"",Tanya,M,Sanz,"","67, cours Mirabeau",NULL,Cergy,Val d'Oise,France,95000,1 (11) 500 555-0118,10/7/1973 12:00:00 AM,Partial College,Skilled Manual,F,M,1,1,1,1,54058,3/6/2017 12:00:00 AM,521,43,1973,10,1,48.36
27571,"",Shannon,"",Gao,"",7772 Golden Meadow,NULL,Colma,California,United States,94014,784-555-0116,4/21/1979 12:00:00 AM,Graduate Degree,Clerical,F,M,1,1,0,2,87071,3/6/2017 12:00:00 AM,455,37,1979,4,1,50.5
16500,"",Chloe,"",Perry,"",9196 Landana Dr.,NULL,Renton,Washington,United States,98055,393-555-0113,2/20/1995 12:00:00 AM,High School,Manual,F,S,0,0,0,0,26818,3/6/2017 12:00:00 AM,265,22,1995,2,0,47.15
14881,"",Eric,"",Griffin,"",9127 Pinnacle Drive,NULL,Bremerton,Washington,United States,98312,921-555-0181,11/10/1973 12:00:00 AM,Bachelors,Skilled Manual,M,M,1,0,0,2,52630,3/6/2017 12:00:00 AM,520,43,1973,11,1,49.83
26384,"",Jon,J,Zhu,"","29, rue des Grands Champs",NULL,Paris,Seine (Paris),France,75006,1 (11) 500 555-0120,8/3/1976 12:00:00 AM,Partial College,Clerical,M,M,1,2,0,2,83410,3/6/2017 12:00:00 AM,487,40,1976,8,1,54.85
26162,"",Toni,"",Malhotra,"",7367 Wests Way,NULL,Darlinghurst,New South Wales,Australia,2010,1 (11) 500 555-0157,8/10/1980 12:00:00 AM,Partial College,Clerical,F,M,1,2,1,2,83299,3/6/2017 12:00:00 AM,439,36,1980,8,1,51.33
27398,"",Alexis,L,Lee,"",1006 Deercreek Ln,NULL,Torrance,California,United States,90505,362-555-0194,9/1/1963 12:00:00 AM,Bachelors,Skilled Manual,F,S,1,1,1,1,54201,3/6/2017 12:00:00 AM,642,53,1963,9,0,50.72
13710,"",Destiny,M,Harris,"",3142 Broadway St.,NULL,Oak Bay,British Columbia,Canada,V8P,923-555-0137,7/14/1986 12:00:00 AM,Graduate Degree,Professional,F,S,1,2,0,0,133136,3/6/2017 12:00:00 AM,368,30,1986,7,1,53.04
21252,"",Luis,G,Chen,"",3312 Tanager Court,NULL,Metchosin,British Columbia,Canada,V9,743-555-0148,2/16/1999 12:00:00 AM,Partial High School,Skilled Manual,M,S,0,2,0,0,60371,3/6/2017 12:00:00 AM,217,18,1999,2,1,51.53
14911,"",Shelby,J,Watson,"",2895 Churchill Dr,NULL,Westminster,British Columbia,Canada,V3L 1E7,725-555-0142,2/19/1977 12:00:00 AM,Partial College,Skilled Manual,F,M,1,1,1,2,55220,3/6/2017 12:00:00 AM,481,40,1977,2,1,48.65
22102,"",Eduardo,P,Cox,"",5253 Harris Court,NULL,Salem,Oregon,United States,97301,936-555-0183,2/8/1980 12:00:00 AM,Partial College,Clerical,M,M,1,1,0,2,85098,3/6/2017 12:00:00 AM,445,37,1980,2,0,53.81
28082,"",Nathaniel,R,Peterson,"",6237 El Rancho Dr.,NULL,Puyallup,Washington,United States,98371,556-555-0155,8/1/1988 12:00:00 AM,Bachelors,Professional,M,S,1,2,0,0,129013,3/6/2017 12:00:00 AM,343,28,1988,8,1,54.8
29044,"",Olivia,L,Wilson,"",1869 Pine Hallow Rd.,NULL,Portland,Oregon,United States,97205,443-555-0140,3/2/1988 12:00:00 AM,Bachelors,Management,F,S,0,2,0,0,106013,3/6/2017 12:00:00 AM,348,29,1988,3,1,55.82
26800,"",Lauren,"",Lewis,"",593 Chatworth,NULL,Downey,California,United States,90241,836-555-0132,10/7/1996 12:00:00 AM,Partial College,Clerical,F,S,0,2,0,0,77922,3/6/2017 12:00:00 AM,245,20,1996,10,1,51.39
16392,"",Kari,"",Raman,"","54, rue de Fontfroide",NULL,Colomiers,Garonne (Haute),France,31770,1 (11) 500 555-0127,10/9/1988 12:00:00 AM,Graduate Degree,Management,F,M,1,3,0,0,104734,3/6/2017 12:00:00 AM,341,28,1988,10,0,51.2
11961,"",Anne,A,Alvarez,"",6318 Merriewood Dr.,NULL,Berkeley,California,United States,94704,297-555-0150,6/24/1993 12:00:00 AM,Partial College,Clerical,F,S,0,2,0,0,83202,3/6/2017 12:00:00 AM,285,23,1993,6,0,53.98
25001,"",Clayton,W,Xu,"",9115 Arthur Rd.,NULL,Sydney,New South Wales,Australia,1002,1 (11) 500 555-0190,2/26/1964 12:00:00 AM,High School,Skilled Manual,M,M,1,1,1,2,61391,3/6/2017 12:00:00 AM,637,53,1964,2,1,50.08
21494,"",Kayla,"",Gonzales,"",5298 Green View Court,NULL,N. Vancouver,British Columbia,Canada,V7L 4J4,534-555-0145,9/9/1971 12:00:00 AM,High School,Clerical,F,S,1,0,0,0,82687,3/6/2017 12:00:00 AM,546,45,1971,9,0,52.24
21128,"",Kenneth,"",Andersen,"",Wertheimer Straße 854,NULL,Erlangen,Bayern,Germany,91054,1 (11) 500 555-0185,6/20/1995 12:00:00 AM,Partial College,Clerical,M,S,0,1,0,0,83361,3/6/2017 12:00:00 AM,261,21,1995,6,0,50.99
15720,"",Jaime,"",Ramos,"",756 Palm Dr,NULL,Malabar,New South Wales,Australia,2036,1 (11) 500 555-0159,7/26/1994 12:00:00 AM,Bachelors,Skilled Manual,F,M,0,2,0,0,57161,3/6/2017 12:00:00 AM,272,22,1994,7,1,47.93
15048,"",Bonnie,H,Yuan,"",6126 Virgil Street,NULL,Warrington,England,United Kingdom,WA1,1 (11) 500 555-0111,6/19/1981 12:00:00 AM,Graduate Degree,Management,F,M,1,3,1,2,109320,3/6/2017 12:00:00 AM,429,35,1981,6,1,54.16
